ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:08:55,server_7,14.61,94.07,71.83,75.5,0.0
21:08:55,server_8,97.14,93.2,997.75,1205.88,8.56
21:08:55,server_5,21.99,93.07,278.77,259.15,121.16
21:09:00,server_20,76.65,59.77,17230.78,15192.75,44.98
21:09:00,server_19,50.69,44.81,536.03,597.42,0.0
21:09:00,server_18,67.37,47.38,681.04,407.32,48.38
21:09:00,server_17,24.02,91.95,252.82,322.22,39.04
21:09:00,server_16,27.43,35.45,34.37,39.28,4439.1
21:09:00,server_15,22.96,24.17,246.84,364.13,0.0
21:09:00,server_14,23.48,19.27,101.29,126.52,61.0
21:09:00,server_12,37.51,42.41,388.48,417.36,25.06
21:09:00,server_11,97.27,99.55,949.87,997.28,131.91
21:09:00,server_13,96.43,18.52,918.54,1113.11,61.97
21:09:00,server_9,24.68,98.44,248.19,237.35,133.37
21:09:00,server_8,87.64,0.12,896.22,729.21,0.0
21:09:00,server_7,31.91,49.63,31.73,28.32,9086.16
21:09:00,server_6,98.66,83.45,992.78,1089.6,50.31
21:09:00,server_5,57.37,51.93,4486.94,5179.62,875.7
21:09:00,server_4,44.86,56.44,3313.91,3086.62,1370.48
21:09:00,server_3,52.61,45.13,12557.46,10762.75,16.35
21:09:00,server_2,76.45,33.21,13968.07,15769.77,148.47
21:09:00,server_10,96.53,81.27,1071.42,538.54,116.13
21:09:00,server_1,35.06,35.11,306.21,179.8,30.49
21:09:05,server_13,67.53,79.27,732.49,426.19,50.67
21:09:05,server_14,33.37,34.84,400.16,336.85,81.91
21:09:05,server_15,27.95,87.73,235.27,144.38,69.39
21:09:05,server_16,12.62,86.47,59.39,68.12,98.59
21:09:05,server_20,43.84,52.63,476.94,505.11,30.29
21:09:05,server_18,60.47,76.05,555.35,788.4,46.76
21:09:05,server_19,0.81,91.3,12.64,10.77,78.92
21:09:05,server_12,78.77,55.57,7326.24,7694.79,149.53
21:09:05,server_17,99.88,89.39,1062.11,579.48,44.63
21:09:05,server_11,48.9,23.62,23.05,24.12,9765.57
21:09:05,server_3,68.23,71.87,678.58,560.12,0.0
21:09:05,server_9,29.73,49.33,49.33,42.85,5077.15
21:09:05,server_8,4.18,86.66,89.86,134.22,0.0
21:09:05,server_7,10.27,88.88,89.64,116.67,0.73
21:09:05,server_6,9.35,85.93,91.68,83.87,133.28
21:09:05,server_5,57.39,52.67,4238.23,3687.41,1618.94
21:09:05,server_4,99.47,89.4,989.94,1188.56,0.0
21:09:05,server_2,32.31,36.87,165.22,83.39,5678.71
21:09:05,server_1,41.49,47.55,329.51,323.91,29.78
21:09:05,server_10,44.36,42.92,98.52,138.74,4724.21
21:09:10,server_15,94.81,94.19,928.1,520.51,97.56
21:09:10,server_14,29.22,37.84,262.45,143.17,131.87
21:09:10,server_16,5.61,88.57,149.08,97.19,105.24
21:09:10,server_13,65.2,56.97,654.91,957.17,55.59
21:09:10,server_18,91.4,95.79,893.19,1192.75,84.0
21:09:10,server_19,82.36,28.37,839.99,506.14,49.98
21:09:10,server_20,57.14,59.76,11341.52,11083.85,151.55
21:09:10,server_12,47.97,47.3,402.46,268.32,53.53
21:09:10,server_17,51.6,44.75,518.13,434.6,0.0
21:09:10,server_11,61.44,48.25,2370.29,2083.69,1355.66
21:09:10,server_10,18.13,80.92,189.9,224.32,25.08
21:09:10,server_9,42.53,46.34,439.29,406.24,126.59
21:09:10,server_2,85.52,18.03,978.45,744.6,90.02
21:09:10,server_3,95.51,89.69,964.16,1087.06,89.89
21:09:10,server_4,25.07,39.67,24.41,12.83,6808.77
21:09:10,server_1,83.64,21.82,892.08,1164.74,54.36
21:09:10,server_6,42.37,56.59,369.01,250.17,0.0
21:09:10,server_7,56.77,66.11,4920.95,4178.77,872.94
21:09:10,server_8,41.92,39.97,354.04,235.23,34.28
21:09:10,server_5,28.16,44.52,220.56,311.74,32.44
21:09:15,server_12,43.34,69.8,4624.96,4204.52,1111.4
21:09:15,server_20,22.52,44.1,62.56,79.01,3189.44
21:09:15,server_19,25.86,29.5,268.32,266.16,24.22
21:09:15,server_18,53.63,77.01,531.73,729.07,100.35
21:09:15,server_16,29.76,38.67,260.4,205.47,0.0
21:09:15,server_15,23.04,29.85,170.15,108.3,12.62
21:09:15,server_14,45.62,57.63,450.0,252.95,98.16
21:09:15,server_13,56.61,61.57,582.18,652.0,67.15
21:09:15,server_11,55.17,40.08,19379.14,15966.96,153.28
21:09:15,server_17,54.71,42.28,501.39,546.15,7.82
21:09:15,server_9,96.05,86.49,990.71,1333.08,197.65
21:09:15,server_10,32.85,47.83,402.14,411.35,33.72
21:09:15,server_2,58.17,64.04,503.35,520.09,81.43
21:09:15,server_3,9.35,98.24,38.58,43.44,28.47
21:09:15,server_4,3.91,89.36,112.16,134.65,0.0
21:09:15,server_1,62.19,67.26,567.56,299.54,88.65
21:09:15,server_6,40.88,43.66,4258.26,4673.13,1032.55
21:09:15,server_7,99.48,81.07,997.18,1406.72,26.76
21:09:15,server_8,14.17,90.95,149.56,212.28,49.87
21:09:15,server_5,88.9,89.4,860.76,546.36,43.56
21:09:20,server_20,3.68,87.94,45.65,67.92,90.38
21:09:20,server_12,50.09,58.38,17574.13,17002.59,180.91
21:09:20,server_19,42.95,60.46,4345.57,4598.38,781.8
21:09:20,server_18,3.04,92.69,0.0,0.0,36.1
21:09:20,server_17,8.16,92.58,104.08,100.18,72.1
21:09:20,server_16,47.02,48.98,448.35,280.93,0.0
21:09:20,server_15,28.87,50.79,235.63,348.0,112.32
21:09:20,server_14,98.45,80.47,985.58,1192.48,95.51
21:09:20,server_13,38.31,29.3,343.53,178.74,8.87
21:09:20,server_11,35.97,40.28,466.61,652.0,0.0
21:09:20,server_7,44.95,45.41,176.88,221.05,3362.38
21:09:20,server_9,22.08,84.85,272.54,372.84,122.59
21:09:20,server_8,22.86,83.04,260.38,284.6,0.0
21:09:20,server_6,88.4,86.12,878.24,1108.91,0.0
21:09:20,server_5,36.47,31.86,365.69,460.58,8.46
21:09:20,server_4,54.35,65.77,608.28,334.93,15.28
21:09:20,server_3,49.53,42.79,4072.52,3772.77,1131.34
21:09:20,server_2,51.3,57.27,519.45,412.94,120.39
21:09:20,server_1,92.86,26.55,935.25,851.13,122.61
21:09:20,server_10,83.64,5.39,869.88,1097.08,64.31
21:09:25,server_15,45.83,49.65,2775.29,3121.71,935.02
21:09:25,server_14,64.81,47.16,4225.59,4764.84,1264.13
21:09:25,server_16,27.07,41.03,238.0,242.9,21.63
21:09:25,server_13,54.62,51.17,601.92,674.58,160.46
21:09:25,server_18,43.35,40.08,476.04,315.9,46.68
21:09:25,server_19,65.11,69.62,707.03,809.17,91.11
21:09:25,server_20,43.76,49.39,477.6,592.06,125.95
21:09:25,server_12,94.47,94.96,864.29,898.08,61.26
21:09:25,server_17,35.38,47.85,323.33,427.25,55.54
21:09:25,server_11,12.09,83.33,138.99,116.18,25.8
21:09:25,server_3,67.53,46.81,4340.12,4406.5,1749.12
21:09:25,server_9,57.31,55.94,602.79,551.27,0.0
21:09:25,server_8,63.28,66.61,704.43,805.34,77.88
21:09:25,server_7,44.41,53.06,436.81,464.4,85.1
21:09:25,server_6,98.75,92.27,1006.85,1500.79,0.0
21:09:25,server_5,26.93,31.77,217.99,172.92,68.74
21:09:25,server_4,21.78,9.86,286.04,209.71,8.97
21:09:25,server_10,30.16,27.58,8.13,10.14,6553.84
21:09:25,server_2,84.34,24.01,855.13,869.28,80.84
21:09:25,server_1,87.14,5.91,933.33,825.18,0.0
21:09:30,server_13,88.18,4.71,830.04,1077.48,43.06
21:09:30,server_14,37.96,37.08,395.83,201.12,13.8
21:09:30,server_15,98.89,23.72,912.01,817.47,104.4
21:09:30,server_16,33.66,43.34,129.17,164.45,8836.91
21:09:30,server_20,23.99,29.48,159.24,156.44,59.02
21:09:30,server_18,5.26,99.91,47.86,40.97,70.68
21:09:30,server_19,92.57,81.62,887.0,1072.2,83.89
21:09:30,server_12,37.01,54.63,348.39,361.62,66.22
21:09:30,server_17,88.15,23.28,823.74,754.07,61.52
21:09:30,server_11,50.67,50.33,3969.41,3424.17,1895.93
21:09:30,server_10,99.37,96.45,989.41,1430.57,155.96
21:09:30,server_9,41.46,28.0,11.97,10.94,5859.28
21:09:30,server_2,0.25,97.22,0.0,0.0,45.05
21:09:30,server_3,89.66,86.26,901.7,1039.94,0.0
21:09:30,server_4,44.13,48.2,104.02,75.61,4583.79
21:09:30,server_1,64.16,62.37,662.36,464.34,211.5
21:09:30,server_6,0.84,84.72,51.15,50.83,116.89
21:09:30,server_7,53.02,62.28,3554.99,3449.29,844.12
21:09:30,server_8,31.83,34.37,271.07,146.94,89.02
21:09:30,server_5,94.3,12.93,951.74,559.83,170.34
21:09:35,server_12,65.53,47.12,15374.0,13522.33,143.98
21:09:35,server_19,91.15,95.05,989.88,1214.37,100.66
21:09:35,server_18,89.83,15.07,978.15,824.62,13.91
21:09:35,server_17,29.42,42.54,351.42,442.63,115.64
21:09:35,server_16,34.72,34.79,296.22,379.65,32.04
21:09:35,server_15,38.31,50.72,366.88,306.05,0.0
21:09:35,server_14,90.56,90.12,940.03,822.92,154.83
21:09:35,server_13,94.9,88.54,987.31,1413.6,26.54
21:09:35,server_11,99.08,1.43,1057.17,938.05,150.51
21:09:35,server_20,55.29,72.3,507.98,581.32,84.57
21:09:35,server_9,45.77,46.78,522.62,655.93,53.72
21:09:35,server_1,95.08,93.88,928.92,739.66,0.0
21:09:35,server_2,1.15,83.66,0.0,0.0,59.31
21:09:35,server_3,53.85,44.46,1807.97,1819.12,1460.94
21:09:35,server_4,62.44,69.39,594.24,548.6,121.96
21:09:35,server_10,78.09,34.68,15008.66,13873.2,185.58
21:09:35,server_6,84.49,20.59,834.02,1121.55,84.14
21:09:35,server_7,66.82,61.02,677.27,991.93,160.61
21:09:35,server_8,29.55,46.46,209.08,179.56,2.56
21:09:35,server_5,24.67,99.42,213.73,244.95,133.52
21:09:40,server_12,13.15,93.15,132.49,125.25,62.29
21:09:40,server_19,69.59,53.82,652.58,686.31,17.37
21:09:40,server_18,89.09,91.7,886.13,819.98,127.35
21:09:40,server_17,26.56,94.12,214.36,270.9,73.38
21:09:40,server_16,41.93,55.55,374.24,500.18,0.0
21:09:40,server_15,61.37,33.97,16930.2,14930.13,6.11
21:09:40,server_14,42.35,44.08,410.71,277.72,79.0
21:09:40,server_13,31.14,44.31,15.62,21.85,5620.16
21:09:40,server_11,76.97,33.57,16440.78,14079.24,128.67
21:09:40,server_20,13.04,99.19,142.79,179.47,48.47
21:09:40,server_9,28.22,25.18,381.14,419.51,0.0
21:09:40,server_1,21.01,23.92,166.64,122.77,0.0
21:09:40,server_2,56.8,56.93,549.96,514.18,39.86
21:09:40,server_3,25.12,20.63,271.86,258.04,8.24
21:09:40,server_4,36.76,47.02,291.88,367.78,88.2
21:09:40,server_10,63.38,59.49,17802.82,19938.25,6.65
21:09:40,server_6,39.75,35.73,448.26,239.75,101.87
21:09:40,server_7,65.23,49.7,19399.67,22792.94,187.46
21:09:40,server_8,42.77,47.5,412.38,564.71,0.0
21:09:40,server_5,27.97,38.69,155.94,200.07,9064.72
21:09:45,server_11,48.97,47.73,482.22,452.9,0.32
21:09:45,server_19,61.87,66.41,578.79,393.64,75.3
21:09:45,server_18,63.67,64.35,606.37,431.89,36.23
21:09:45,server_17,99.49,18.93,1043.34,1186.34,134.77
21:09:45,server_16,87.61,13.79,905.72,1307.51,35.4
21:09:45,server_15,25.57,18.03,166.85,243.21,71.49
21:09:45,server_14,67.14,57.13,2779.1,2264.89,1482.38
21:09:45,server_13,28.8,86.86,342.89,238.07,42.95
21:09:45,server_12,66.1,49.96,19842.55,21352.1,92.44
21:09:45,server_20,60.75,44.36,14186.66,12958.29,184.91
21:09:45,server_10,31.09,26.57,292.2,247.79,18.64
21:09:45,server_8,39.07,25.55,142.13,113.11,7312.46
21:09:45,server_7,35.39,33.73,327.31,489.91,153.77
21:09:45,server_6,57.73,54.48,2297.1,2726.08,596.95
21:09:45,server_5,55.58,58.27,551.47,822.52,175.79
21:09:45,server_4,24.02,28.72,162.16,98.55,92.25
21:09:45,server_3,45.65,42.52,4592.32,4204.06,995.2
21:09:45,server_2,85.58,93.92,868.01,1237.31,139.68
21:09:45,server_1,33.04,36.26,409.17,498.13,0.0
21:09:45,server_9,26.64,83.62,263.98,203.76,0.0
21:09:50,server_14,45.36,46.31,407.51,281.79,29.01
21:09:50,server_15,63.1,41.85,12818.49,11948.03,15.86
21:09:50,server_16,62.98,69.51,666.12,437.02,89.49
21:09:50,server_12,44.02,42.86,163.68,176.69,8067.88
21:09:50,server_18,88.04,82.05,845.98,1174.34,179.58
21:09:50,server_19,54.46,33.52,15401.1,14784.79,56.03
21:09:50,server_20,24.51,23.84,260.13,222.75,30.49
21:09:50,server_17,43.16,50.15,440.35,299.52,87.18
21:09:50,server_11,71.16,31.84,8727.99,8585.94,169.7
21:09:50,server_13,71.29,39.14,6838.0,8084.0,30.88
21:09:50,server_9,92.34,21.56,965.85,991.9,50.07
21:09:50,server_10,47.27,41.85,483.57,375.69,42.38
21:09:50,server_2,46.61,56.31,457.51,433.29,119.48
21:09:50,server_3,46.37,41.53,341.23,323.76,35.06
21:09:50,server_4,37.71,39.31,367.66,471.79,0.0
21:09:50,server_1,31.96,17.49,307.02,213.0,0.0
21:09:50,server_6,96.49,83.34,846.81,793.34,94.34
21:09:50,server_7,86.84,27.07,900.82,820.46,74.95
21:09:50,server_8,40.24,68.78,3882.56,3348.47,980.58
21:09:50,server_5,62.05,30.46,18135.21,20344.07,124.21
21:09:55,server_20,27.92,89.36,319.06,366.02,32.07
21:09:55,server_19,9.89,96.36,159.67,220.21,105.35
21:09:55,server_18,89.16,92.1,865.89,637.5,44.96
21:09:55,server_12,63.89,50.17,3907.74,4084.86,937.41
21:09:55,server_17,14.59,96.97,49.75,44.16,52.24
21:09:55,server_16,59.61,82.7,569.02,846.46,82.14
21:09:55,server_15,15.94,91.19,181.81,234.63,23.96
21:09:55,server_14,98.31,0.4,975.7,499.34,114.24
21:09:55,server_13,65.37,55.44,4782.53,3947.5,640.89
21:09:55,server_11,99.77,25.55,970.42,968.3,17.95
21:09:55,server_3,95.87,17.28,976.46,675.47,60.82
21:09:55,server_9,51.48,47.47,4041.32,4133.6,1620.32
21:09:55,server_1,22.27,95.08,233.87,206.62,113.55
21:09:55,server_2,56.34,54.38,550.95,657.66,43.3
21:09:55,server_4,26.93,9.86,325.65,481.69,46.29
21:09:55,server_10,57.54,69.28,495.81,521.03,125.37
21:09:55,server_6,7.32,85.03,162.99,161.5,13.85
21:09:55,server_7,67.24,60.31,2789.64,2491.64,1753.17
21:09:55,server_8,33.67,43.83,440.4,372.28,0.0
21:09:55,server_5,58.29,43.4,17770.47,14411.07,140.68
21:10:00,server_20,39.63,35.11,357.92,345.9,31.08
21:10:00,server_19,38.61,41.81,411.39,327.96,3.73
21:10:00,server_18,61.63,47.25,11811.46,10693.47,1.53
21:10:00,server_17,5.59,93.84,72.27,77.71,0.0
21:10:00,server_16,63.79,41.54,2401.59,1953.3,1935.75
21:10:00,server_15,33.97,28.45,154.27,103.27,9964.25
21:10:00,server_14,83.08,16.49,862.5,1195.74,36.87
21:10:00,server_12,85.62,18.43,834.12,857.53,31.3
21:10:00,server_11,22.52,23.42,261.16,146.3,0.0
21:10:00,server_13,51.51,56.92,495.92,671.94,33.94
21:10:00,server_9,86.47,81.47,854.69,894.13,200.74
21:10:00,server_10,66.11,65.18,4487.01,5132.45,1669.18
21:10:00,server_2,59.25,49.58,11546.08,11284.79,63.93
21:10:00,server_3,11.96,97.47,123.43,141.5,98.32
21:10:00,server_4,0.86,88.88,0.0,0.0,60.96
21:10:00,server_1,42.64,44.59,3513.54,4163.97,1870.91
21:10:00,server_6,52.89,37.88,537.87,335.72,54.42
21:10:00,server_7,59.43,77.92,657.26,971.71,87.64
21:10:00,server_8,99.62,4.58,1032.49,537.23,0.0
21:10:00,server_5,66.06,71.36,705.46,384.05,89.95
21:10:05,server_12,54.03,42.11,1183.1,1200.25,648.92
21:10:05,server_20,54.11,42.98,1276.74,1506.98,1802.93
21:10:05,server_19,38.0,36.69,360.29,501.47,0.0
21:10:05,server_18,53.11,58.13,516.94,282.58,126.44
21:10:05,server_17,41.92,33.56,407.3,439.24,64.69
21:10:05,server_16,36.11,49.86,332.71,194.11,72.32
21:10:05,server_15,65.03,66.31,616.18,521.53,99.16
21:10:05,server_14,89.72,86.79,833.47,818.39,99.58
21:10:05,server_13,42.47,57.08,462.75,234.47,222.93
21:10:05,server_11,63.56,73.56,618.8,325.75,96.95
21:10:05,server_3,48.98,50.54,474.87,334.22,99.93
21:10:05,server_9,54.62,58.34,1001.49,842.36,1089.2
21:10:05,server_8,49.47,61.99,4506.99,5138.33,1038.71
21:10:05,server_7,72.11,41.25,8316.95,6718.37,92.74
21:10:05,server_6,95.18,11.37,893.97,563.16,67.0
21:10:05,server_5,50.05,61.96,472.66,447.36,112.75
21:10:05,server_4,48.49,49.83,4775.58,5116.05,1929.96
21:10:05,server_2,61.43,56.38,3436.6,2986.93,1351.73
21:10:05,server_1,3.98,97.7,94.41,51.32,20.64
21:10:05,server_10,83.45,25.19,712.68,931.08,122.25
21:10:10,server_13,54.01,48.2,495.74,430.36,34.42
21:10:10,server_14,84.66,5.54,851.06,814.56,27.94
21:10:10,server_15,49.82,33.64,185.84,112.99,6154.77
21:10:10,server_16,57.47,58.21,3668.58,2977.05,1322.61
21:10:10,server_19,35.54,44.69,3.48,4.36,6196.92
21:10:10,server_20,46.13,67.54,1674.25,1366.09,577.22
21:10:10,server_18,28.79,45.37,321.71,441.19,16.52
21:10:10,server_12,45.27,62.27,3123.06,3070.44,1627.53
21:10:10,server_17,12.42,92.42,130.84,146.34,77.28
21:10:10,server_11,21.15,99.92,140.96,79.68,29.92
21:10:10,server_3,47.85,48.25,461.54,396.4,98.01
21:10:10,server_9,53.9,50.87,3242.78,3172.54,1256.92
21:10:10,server_10,50.17,43.13,10075.19,9968.61,174.67
21:10:10,server_2,46.47,40.64,443.79,311.17,14.98
21:10:10,server_4,42.34,51.18,451.48,593.95,99.04
21:10:10,server_1,0.73,80.67,23.74,12.71,0.0
21:10:10,server_6,88.79,6.05,794.09,1158.04,60.27
21:10:10,server_7,32.95,46.28,156.23,86.62,5098.56
21:10:10,server_5,45.54,47.46,32.13,19.62,6543.87
21:10:10,server_8,92.85,87.66,924.23,1368.86,97.93
21:10:15,server_20,57.6,59.64,14265.93,13430.15,75.52
21:10:15,server_19,53.01,54.13,506.41,333.51,80.48
21:10:15,server_18,7.09,92.42,114.01,114.22,0.0
21:10:15,server_17,69.62,80.12,664.73,756.99,57.56
21:10:15,server_16,95.56,18.58,952.31,636.17,116.81
21:10:15,server_15,35.07,36.02,444.22,660.59,104.61
21:10:15,server_14,72.63,43.73,8907.79,7686.09,40.87
21:10:15,server_12,66.09,69.17,699.33,895.08,103.33
21:10:15,server_10,41.7,23.65,162.26,196.44,5194.29
21:10:15,server_13,20.56,25.32,164.03,111.05,6989.97
21:10:15,server_8,64.78,80.79,597.09,373.76,88.9
21:10:15,server_9,52.38,32.86,512.6,378.29,55.74
21:10:15,server_1,97.27,8.04,955.65,544.0,49.58
21:10:15,server_2,41.79,51.74,442.14,531.77,34.16
21:10:15,server_3,69.84,43.01,7558.24,7027.29,31.31
21:10:15,server_11,29.7,33.72,361.7,287.07,68.89
21:10:15,server_5,63.86,54.99,7080.85,7366.37,48.1
21:10:15,server_6,24.81,27.95,270.96,204.99,23.33
21:10:15,server_7,31.08,33.61,33.82,19.56,6718.64
21:10:15,server_4,21.14,28.66,237.56,149.5,72.42
21:10:20,server_20,13.26,93.16,146.07,80.93,127.01
21:10:20,server_19,86.78,25.07,873.05,1097.76,58.39
21:10:20,server_18,36.51,43.19,360.88,491.82,0.0
21:10:20,server_17,49.84,47.68,89.6,124.71,5272.85
21:10:20,server_16,60.29,49.67,3137.51,2992.33,1446.75
21:10:20,server_15,54.95,57.61,462.84,288.54,9.6
21:10:20,server_14,77.44,56.01,13003.11,14598.98,80.61
21:10:20,server_13,54.41,54.52,557.54,606.72,0.0
21:10:20,server_12,59.5,64.04,627.21,767.49,128.68
21:10:20,server_11,65.97,60.73,2042.56,2222.75,1257.81
21:10:20,server_10,45.58,46.13,459.54,533.2,90.96
21:10:20,server_8,90.28,83.03,964.16,1445.4,163.11
21:10:20,server_7,54.69,45.47,538.61,628.74,182.54
21:10:20,server_6,21.02,16.89,274.77,381.07,0.0
21:10:20,server_5,90.92,84.99,879.58,904.67,57.4
21:10:20,server_4,67.07,59.3,4617.93,5147.02,1902.04
21:10:20,server_3,27.16,31.26,290.47,374.38,28.74
21:10:20,server_2,33.59,44.16,51.75,40.66,5152.39
21:10:20,server_1,67.28,40.75,18875.92,16840.84,199.26
21:10:20,server_9,64.63,44.98,4009.3,4520.67,1782.26
21:10:25,server_13,39.12,55.18,365.82,503.21,97.55
21:10:25,server_14,6.5,84.48,93.16,65.62,26.64
21:10:25,server_15,97.73,99.83,993.95,563.96,115.2
21:10:25,server_16,86.32,93.71,831.85,1176.06,72.17
21:10:25,server_20,53.3,57.47,517.82,305.87,79.23
21:10:25,server_18,90.55,97.27,908.28,777.96,80.6
21:10:25,server_19,93.17,3.84,930.99,751.91,46.37
21:10:25,server_12,97.99,84.61,1021.7,1320.08,82.39
21:10:25,server_17,39.37,35.21,303.57,157.74,0.0
21:10:25,server_11,28.66,28.72,193.6,176.82,0.0
21:10:25,server_10,37.56,48.05,285.55,295.67,46.58
21:10:25,server_9,93.68,19.35,989.97,774.64,29.48
21:10:25,server_2,86.62,83.51,851.24,1123.04,121.2
21:10:25,server_3,78.54,57.18,17922.71,19837.66,45.04
21:10:25,server_4,66.61,62.96,609.57,802.19,38.51
21:10:25,server_1,59.2,54.49,3448.94,3827.31,1939.96
21:10:25,server_6,94.5,5.71,945.76,1390.09,9.24
21:10:25,server_7,84.07,19.83,864.63,720.06,120.81
21:10:25,server_8,26.18,33.13,271.19,274.61,30.94
21:10:25,server_5,49.75,42.22,426.42,503.45,9.31
21:10:30,server_12,49.27,59.12,559.36,433.57,87.53
21:10:30,server_19,86.32,96.98,842.95,627.06,108.39
21:10:30,server_18,55.57,61.06,4821.29,5639.63,1610.39
21:10:30,server_17,3.63,84.47,58.62,76.88,103.11
21:10:30,server_16,52.37,63.97,4547.55,4441.93,1853.92
21:10:30,server_15,63.67,75.67,541.07,688.3,141.52
21:10:30,server_14,21.03,45.13,92.05,68.22,4591.74
21:10:30,server_13,25.04,23.2,230.16,312.62,95.5
21:10:30,server_11,56.84,57.57,7803.42,6922.91,54.48
21:10:30,server_20,25.32,90.59,215.24,220.58,88.37
21:10:30,server_9,97.36,15.95,1013.79,1218.87,147.68
21:10:30,server_1,59.81,58.74,623.89,564.78,101.89
21:10:30,server_2,95.38,89.0,908.63,1239.83,105.33
21:10:30,server_3,30.03,49.74,293.2,219.49,0.0
21:10:30,server_4,25.53,18.84,283.24,224.28,0.0
21:10:30,server_10,90.82,29.4,877.66,1144.38,145.47
21:10:30,server_6,28.82,26.94,339.66,431.83,3.89
21:10:30,server_7,16.09,84.1,96.19,71.51,0.0
21:10:30,server_8,9.09,99.92,81.58,96.49,95.5
21:10:30,server_5,36.56,40.45,89.16,116.8,4279.1
21:10:35,server_12,30.39,43.64,251.87,141.02,55.92
21:10:35,server_19,50.81,67.78,1920.06,1779.88,646.96
21:10:35,server_18,99.27,97.36,981.43,1260.9,170.66
21:10:35,server_17,20.89,92.21,216.24,226.03,39.53
21:10:35,server_16,52.01,58.86,6100.86,6258.85,191.29
21:10:35,server_15,85.6,80.17,833.91,864.99,154.63
21:10:35,server_14,45.6,50.14,469.75,416.0,72.47
21:10:35,server_13,33.52,49.49,309.43,370.3,28.96
21:10:35,server_11,68.16,65.08,656.99,754.06,131.87
21:10:35,server_20,28.96,84.9,295.04,351.4,86.99
21:10:35,server_9,46.98,26.09,94.42,67.96,3497.04
21:10:35,server_1,45.2,61.66,508.03,337.12,8.94
21:10:35,server_2,6.98,93.11,49.67,58.89,60.72
21:10:35,server_3,55.28,60.08,564.58,516.4,43.12
21:10:35,server_4,59.8,81.48,626.67,569.85,0.0
21:10:35,server_10,53.76,48.91,579.75,295.32,80.23
21:10:35,server_6,95.22,90.71,907.96,782.66,106.87
21:10:35,server_7,2.5,92.92,6.98,9.98,48.7
21:10:35,server_8,3.46,89.05,0.0,0.0,0.0
21:10:35,server_5,86.63,96.77,832.83,1038.24,74.53
21:10:40,server_11,46.23,55.09,474.85,245.73,0.0
21:10:40,server_19,45.68,47.56,451.63,476.62,0.0
21:10:40,server_18,45.86,46.96,1883.67,1541.76,829.47
21:10:40,server_17,99.57,9.51,1010.31,964.3,1.02
21:10:40,server_16,97.54,86.74,1055.29,1314.27,107.75
21:10:40,server_15,51.46,55.1,628.17,741.77,43.35
21:10:40,server_14,93.93,87.91,846.71,943.08,118.84
21:10:40,server_13,27.34,36.3,228.53,177.01,29.19
21:10:40,server_12,40.7,69.31,1960.41,1629.59,1079.46
21:10:40,server_20,36.88,29.56,110.7,148.15,8301.64
21:10:40,server_10,88.0,93.22,921.37,956.03,84.52
21:10:40,server_8,60.72,50.54,1056.08,1220.41,1678.92
21:10:40,server_7,33.73,36.78,371.23,272.5,0.0
21:10:40,server_6,47.65,60.81,477.97,335.65,70.64
21:10:40,server_5,0.88,80.61,0.0,0.0,139.16
21:10:40,server_4,33.87,55.08,344.4,422.33,0.0
21:10:40,server_3,73.15,49.51,7885.51,7650.25,41.86
21:10:40,server_2,45.77,50.81,339.2,293.43,0.0
21:10:40,server_1,43.49,52.16,4539.43,4587.51,1562.1
21:10:40,server_9,56.57,42.8,545.33,407.47,0.0
21:10:45,server_13,65.93,46.3,4836.15,5501.92,1743.37
21:10:45,server_14,65.27,73.56,711.56,436.75,39.33
21:10:45,server_15,49.59,64.37,540.02,460.77,31.04
21:10:45,server_12,14.7,86.61,179.19,197.61,6.97
21:10:45,server_17,40.67,41.1,1388.85,1162.02,736.17
21:10:45,server_18,94.41,2.78,900.38,1265.33,60.51
21:10:45,server_19,35.06,36.41,15.86,16.6,4893.98
21:10:45,server_16,46.83,53.89,1607.0,1517.34,593.42
21:10:45,server_11,95.21,81.31,891.61,665.8,148.84
21:10:45,server_20,97.3,87.94,956.24,486.4,137.02
21:10:45,server_9,24.8,44.46,279.46,227.85,119.74
21:10:45,server_8,36.29,42.25,95.2,84.0,6289.79
21:10:45,server_7,5.68,91.09,83.71,55.9,0.0
21:10:45,server_6,45.31,40.69,124.61,165.07,6354.12
21:10:45,server_5,95.32,13.13,942.39,1292.93,33.9
21:10:45,server_4,67.41,80.2,762.02,1038.37,103.17
21:10:45,server_3,68.36,69.39,3507.09,2951.41,1154.16
21:10:45,server_2,89.44,29.77,1056.62,1405.98,0.0
21:10:45,server_1,33.21,46.51,266.34,178.02,81.17
21:10:45,server_10,77.48,44.33,14269.76,13560.27,192.53
21:10:50,server_13,37.6,42.4,234.77,151.01,84.72
21:10:50,server_14,48.29,24.01,467.79,256.34,0.0
21:10:50,server_15,26.2,22.44,267.3,331.04,0.0
21:10:50,server_16,98.35,85.13,930.59,671.66,79.2
21:10:50,server_20,17.59,81.2,202.26,211.16,0.0
21:10:50,server_12,29.68,92.78,328.36,376.72,0.0
21:10:50,server_18,30.24,34.39,276.7,231.2,40.28
21:10:50,server_19,21.1,83.58,186.3,232.2,69.86
21:10:50,server_17,69.24,60.65,736.59,734.79,112.32
21:10:50,server_11,94.32,16.07,940.93,613.98,80.18
21:10:50,server_3,34.01,51.11,363.82,371.21,116.24
21:10:50,server_9,42.73,29.66,126.7,64.54,7270.43
